policy_id,ticker,entry_date,avg_entry_price,tranches,exit_date,exit_price,exit_reason,pnl_pct,pnl_units,entry_stop,fees_units
v1_tc_rsi_33r,SITM,2026-06-17,677.21,1,2026-06-26,633.32,stop,-6.48,-3334,633.32,
v1_tc_rsi_33r,NOK,2026-06-26,13.01,1,2026-06-29,12.850000381469727,stop,-1.23,-626,13.49,
v1_tc_rsi_33r,BE,2026-06-11,248.88,1,2026-07-16,216.04,stop,-13.19,-13252,216.04,
v1_tc_rsi_33r,GOOG,2026-06-11,356.56,1,2026-07-23,319.12,stop,-10.5,-10546,319.12,
v1_tc_rsi_33r,MU,2026-07-28,820.53,1,2026-07-29,833.0,stop,1.52,742,891.66,
v1_tc_rsi_33r,NVDA,2026-06-29,194.97,1,2026-07-29,190.43,stop,-2.33,-2310,190.43,
v1_tc_rsi_33r,LITE,2026-07-31,713.94,1,2026-08-03,680.43,stop,-4.69,-2328,680.43,
v1_tc_rsi_33r,MU,2026-08-07,877.57,1,2026-08-11,854.22,stop,-2.66,-1336,854.22,
v1_tc_rsi_33r,ASML,2026-08-13,1847.9,1,2026-08-19,1768.73,stop,-4.28,-2225,1768.73,
v1_tc_rsi_33r,MU,2026-08-13,949.83,1,2026-08-24,891.66,stop,-6.12,-3180,891.66,
v1_tc_rsi_33s,D05_SI,2026-04-23,56.2132,1,2026-04-24,56.21319256363337,stop,-0.16,-82,56.31,
v1_tc_rsi_33s,U11_SI,2026-04-23,36.19,1,2026-04-24,35.92,stop,-0.91,-456,35.92,
v1_tc_rsi_33s,D05_SI,2026-04-24,56.1146,1,2026-04-27,56.114574272835476,stop,0.06,28,56.3,
v1_tc_rsi_33s,ASML,2026-04-23,1414.7101,1,2026-04-28,1389.72998046875,stop,-1.77,-1776,1402.66,
v1_tc_rsi_33s,WRD,2026-05-04,7.84,1,2026-05-13,7.190000057220459,stop,-8.29,-4170,7.3,
v1_tc_rsi_33s,WRD,2026-05-15,7.14,1,2026-05-18,7.150000095367432,stop,0.14,71,7.42,
v1_tc_rsi_33s,MSFT,2026-06-04,428.05,1,2026-06-09,405.62,stop,-5.24,-2660,405.62,
v1_tc_rsi_33s,WRD,2026-06-18,6.1834,2,2026-06-23,5.849999904632568,stop,-5.39,-5633,6.03,
v1_tc_rsi_33s,AXTI,2026-06-23,77.91,1,2026-06-24,76.0,stop,-2.45,-1297,76.0,
v1_tc_rsi_33s,NVDA,2026-06-11,204.87,1,2026-06-25,194.51,stop,-5.06,-5079,194.51,
v1_tc_rsi_33s,MSFT,2026-06-25,352.83,1,2026-06-26,355.51,stop,0.76,392,355.51,
v1_tc_rsi_33s,SITM,2026-06-17,677.21,1,2026-06-26,633.32,stop,-6.48,-3334,633.32,
v1_tc_rsi_33s,NOK,2026-06-26,13.01,1,2026-06-29,12.850000381469727,stop,-1.23,-626,13.49,
v1_tc_rsi_33s,BE,2026-06-11,248.88,1,2026-07-16,216.04,stop,-13.19,-13252,216.04,
v1_tc_rsi_33s,GOOG,2026-06-11,356.56,1,2026-07-23,319.12,stop,-10.5,-10546,319.12,
v1_tc_rsi_33s,MU,2026-07-28,820.53,1,2026-07-29,833.0,stop,1.52,742,891.66,
v1_tc_rsi_33s,NVDA,2026-06-29,194.97,1,2026-07-29,190.43,stop,-2.33,-2310,190.43,
v1_tc_rsi_33s,LITE,2026-07-31,713.94,1,2026-08-03,680.43,stop,-4.69,-2328,680.43,
v1_tc_rsi_33s,MU,2026-08-07,877.57,1,2026-08-11,854.22,stop,-2.66,-1336,854.22,
v1_tc_rsi_33s,ASML,2026-08-13,1847.9,1,2026-08-19,1768.73,stop,-4.28,-2225,1768.73,
v1_tc_rsi_33s,MU,2026-08-13,949.83,1,2026-08-24,891.66,stop,-6.12,-3180,891.66,
v1_tc_rsi_50r,D05_SI,2026-04-23,56.2132,1,2026-04-24,56.21319256363337,stop,-0.16,-82,56.31,
v1_tc_rsi_50r,U11_SI,2026-04-23,36.19,1,2026-04-24,35.92,stop,-0.91,-456,35.92,
v1_tc_rsi_50r,D05_SI,2026-04-24,56.1146,1,2026-04-27,56.114574272835476,stop,0.06,28,56.3,
v1_tc_rsi_50r,ASML,2026-04-23,1414.7101,1,2026-04-28,1389.72998046875,stop,-1.77,-1776,1402.66,
v1_tc_rsi_50r,WRD,2026-05-04,7.84,1,2026-05-13,7.190000057220459,stop,-8.29,-4167,7.3,
v1_tc_rsi_50r,WRD,2026-05-15,7.14,1,2026-05-18,7.150000095367432,stop,0.14,71,7.42,
v1_tc_rsi_50r,MSFT,2026-06-04,428.05,1,2026-06-09,405.62,stop,-5.24,-2651,405.62,
v1_tc_rsi_50r,WRD,2026-06-18,6.1835,2,2026-06-23,5.849999904632568,stop,-5.39,-5611,6.03,
v1_tc_rsi_50r,AXTI,2026-06-23,77.91,1,2026-06-24,76.0,stop,-2.45,-1291,76.0,
v1_tc_rsi_50r,NVDA,2026-06-11,204.87,1,2026-06-25,194.51,stop,-5.06,-5072,194.51,
v1_tc_rsi_50r,MSFT,2026-06-25,352.83,1,2026-06-26,355.51,stop,0.76,390,355.51,
v1_tc_rsi_50r,SITM,2026-06-17,677.21,1,2026-06-26,633.32,stop,-6.48,-3324,633.32,
v1_tc_rsi_50r,NOK,2026-06-26,13.01,1,2026-06-29,12.850000381469727,stop,-1.23,-624,13.49,
v1_tc_rsi_50r,BE,2026-06-11,248.88,1,2026-07-16,216.04,stop,-13.19,-13234,216.04,
v1_tc_rsi_50r,GOOG,2026-06-11,356.56,1,2026-07-23,319.12,stop,-10.5,-10532,319.12,
v1_tc_rsi_50r,MU,2026-07-28,820.53,1,2026-07-29,833.0,stop,1.52,739,891.66,
v1_tc_rsi_50r,NVDA,2026-06-29,194.97,1,2026-07-29,190.43,stop,-2.33,-2302,190.43,
v1_tc_rsi_50r,LITE,2026-07-31,713.94,1,2026-08-03,680.43,stop,-4.69,-2316,680.43,
v1_tc_rsi_50r,MU,2026-08-07,877.57,1,2026-08-11,854.22,stop,-2.66,-1326,854.22,
v1_tc_rsi_50r,ASML,2026-08-13,1847.9,1,2026-08-19,1768.73,stop,-4.28,-2206,1768.73,
v1_tc_rsi_50r,MU,2026-08-13,949.83,1,2026-08-24,891.66,stop,-6.12,-3154,891.66,
v1_tc_rsi_50s,D05_SI,2026-04-23,56.2132,1,2026-04-24,56.21319256363337,stop,-0.16,-82,56.31,
v1_tc_rsi_50s,U11_SI,2026-04-23,36.19,1,2026-04-24,35.92,stop,-0.91,-456,35.92,
v1_tc_rsi_50s,D05_SI,2026-04-24,56.1146,1,2026-04-27,56.114574272835476,stop,0.06,28,56.3,
v1_tc_rsi_50s,ASML,2026-04-23,1414.7101,1,2026-04-28,1389.72998046875,stop,-1.77,-1776,1402.66,
v1_tc_rsi_50s,WRD,2026-05-04,7.84,1,2026-05-13,7.190000057220459,stop,-8.29,-4167,7.3,
v1_tc_rsi_50s,WRD,2026-05-15,7.14,1,2026-05-18,7.150000095367432,stop,0.14,71,7.42,
v1_tc_rsi_50s,MSFT,2026-06-04,428.05,1,2026-06-09,405.62,stop,-5.24,-2651,405.62,
v1_tc_rsi_50s,WRD,2026-06-18,6.1835,2,2026-06-23,5.849999904632568,stop,-5.39,-5611,6.03,
v1_tc_rsi_50s,AXTI,2026-06-23,77.91,1,2026-06-24,76.0,stop,-2.45,-1291,76.0,
v1_tc_rsi_50s,NVDA,2026-06-11,204.87,1,2026-06-25,194.51,stop,-5.06,-5072,194.51,
v1_tc_rsi_50s,MSFT,2026-06-25,352.83,1,2026-06-26,355.51,stop,0.76,390,355.51,
v1_tc_rsi_50s,SITM,2026-06-17,677.21,1,2026-06-26,633.32,stop,-6.48,-3324,633.32,
v1_tc_rsi_50s,NOK,2026-06-26,13.01,1,2026-06-29,12.850000381469727,stop,-1.23,-624,13.49,
v1_tc_rsi_50s,BE,2026-06-11,248.88,1,2026-07-16,216.04,stop,-13.19,-13234,216.04,
v1_tc_rsi_50s,GOOG,2026-06-11,356.56,1,2026-07-23,319.12,stop,-10.5,-10532,319.12,
v1_tc_rsi_50s,MU,2026-07-28,820.53,1,2026-07-29,833.0,stop,1.52,739,891.66,
v1_tc_rsi_50s,NVDA,2026-06-29,194.97,1,2026-07-29,190.43,stop,-2.33,-2302,190.43,
v1_tc_rsi_50s,LITE,2026-07-31,713.94,1,2026-08-03,680.43,stop,-4.69,-2316,680.43,
v1_tc_rsi_50s,MU,2026-08-07,877.57,1,2026-08-11,854.22,stop,-2.66,-1326,854.22,
v1_tc_rsi_50s,ASML,2026-08-13,1847.9,1,2026-08-19,1768.73,stop,-4.28,-2206,1768.73,
v1_tc_rsi_50s,MU,2026-08-13,949.83,1,2026-08-24,891.66,stop,-6.12,-3154,891.66,
v1_tc_thesis_100,D05_SI,2026-04-23,56.2132,1,2026-04-24,56.21319256363337,stop,-0.16,-82,56.31,
v1_tc_thesis_100,U11_SI,2026-04-23,36.19,1,2026-04-24,35.92,stop,-0.91,-456,35.92,
v1_tc_thesis_100,D05_SI,2026-04-24,56.1146,1,2026-04-27,56.114574272835476,stop,0.06,28,56.3,
v1_tc_thesis_100,ASML,2026-04-23,1414.7101,1,2026-04-28,1389.72998046875,stop,-1.77,-1776,1402.66,
v1_tc_thesis_100,WRD,2026-05-04,7.84,1,2026-05-13,7.190000057220459,stop,-8.29,-4175,7.3,
v1_tc_thesis_100,WRD,2026-05-15,7.14,1,2026-05-18,7.150000095367432,stop,0.14,71,7.42,
v1_tc_thesis_100,MSFT,2026-06-04,428.05,1,2026-06-09,405.62,stop,-5.24,-2678,405.62,
v1_tc_thesis_100,O39_SI,2026-04-27,21.6,1,2026-06-09,23.799999237060547,caution_exit,9.19,4649,21.13,
v1_tc_thesis_100,TSM,2026-04-20,365.3843,1,2026-06-09,426.92022705078125,caution_exit,16.84,16841,353.74,
v1_tc_thesis_100,BE,2026-06-11,248.88,1,2026-06-15,274.5,caution_exit,10.29,10433,216.04,
v1_tc_thesis_100,SITM,2026-06-17,677.21,1,2026-06-18,729.0399780273438,caution_exit,7.65,3946,633.32,
v1_tc_thesis_100,WRD,2026-06-18,6.1852,2,2026-06-23,5.849999904632568,stop,-5.42,-5592,6.03,
v1_tc_thesis_100,AXTI,2026-06-23,77.91,1,2026-06-24,76.0,stop,-2.45,-1255,76.0,
v1_tc_thesis_100,NVDA,2026-06-11,204.87,1,2026-06-25,194.51,stop,-5.06,-5125,194.51,
v1_tc_thesis_100,MSFT,2026-06-25,352.83,1,2026-06-26,355.51,stop,0.76,385,355.51,
v1_tc_thesis_100,NOK,2026-06-26,13.01,1,2026-06-29,12.850000381469727,stop,-1.23,-624,13.49,
v1_tc_thesis_100,GOOG,2026-06-11,356.56,1,2026-07-23,319.12,stop,-10.5,-10642,319.12,
v1_tc_thesis_100,U11_SI,2026-05-08,36.56,1,2026-07-27,43.5,caution_exit,17.13,8640,36.1,
v1_tc_thesis_100,MU,2026-07-28,820.53,1,2026-07-29,833.0,stop,1.52,772,891.66,
v1_tc_thesis_100,NVDA,2026-06-29,194.97,1,2026-07-29,190.43,stop,-2.33,-2356,190.43,
v1_tc_thesis_100,LITE,2026-07-31,713.94,1,2026-08-03,680.43,stop,-4.69,-2418,680.43,
v1_tc_thesis_100,MU,2026-08-07,877.57,1,2026-08-11,854.22,stop,-2.66,-1387,854.22,
v1_tc_thesis_100,ASML,2026-08-13,1847.9,1,2026-08-19,1768.73,stop,-4.28,-2301,1768.73,
v1_tc_thesis_100,MU,2026-08-13,949.83,1,2026-08-24,891.66,stop,-6.12,-3289,891.66,
v1_tc_thesis_33r,D05_SI,2026-04-23,56.2132,1,2026-04-24,56.21319256363337,stop,-0.16,-82,56.31,
v1_tc_thesis_33r,U11_SI,2026-04-23,36.19,1,2026-04-24,35.92,stop,-0.91,-456,35.92,
v1_tc_thesis_33r,D05_SI,2026-04-24,56.1146,1,2026-04-27,56.114574272835476,stop,0.06,28,56.3,
v1_tc_thesis_33r,ASML,2026-04-23,1414.7101,1,2026-04-28,1389.72998046875,stop,-1.77,-1776,1402.66,
v1_tc_thesis_33r,WRD,2026-05-04,7.84,1,2026-05-13,7.190000057220459,stop,-8.29,-4175,7.3,
v1_tc_thesis_33r,WRD,2026-05-15,7.14,1,2026-05-18,7.150000095367432,stop,0.14,71,7.42,
v1_tc_thesis_33r,MSFT,2026-06-04,428.05,1,2026-06-09,405.62,stop,-5.24,-2678,405.62,
v1_tc_thesis_33r,WRD,2026-06-18,6.1838,2,2026-06-23,5.849999904632568,stop,-5.4,-5648,6.03,
v1_tc_thesis_33r,AXTI,2026-06-23,77.91,1,2026-06-24,76.0,stop,-2.45,-1292,76.0,
v1_tc_thesis_33r,NVDA,2026-06-11,204.87,1,2026-06-25,194.51,stop,-5.06,-5103,194.51,
v1_tc_thesis_33r,MSFT,2026-06-25,352.83,1,2026-06-26,355.51,stop,0.76,392,355.51,
v1_tc_thesis_33r,NOK,2026-06-26,13.01,1,2026-06-29,12.850000381469727,stop,-1.23,-628,13.49,
v1_tc_thesis_33r,GOOG,2026-06-11,356.56,1,2026-07-23,319.12,stop,-10.5,-10596,319.12,
v1_tc_thesis_33r,MU,2026-07-28,820.53,1,2026-07-29,833.0,stop,1.52,760,891.66,
v1_tc_thesis_33r,NVDA,2026-06-29,194.97,1,2026-07-29,190.43,stop,-2.33,-2336,190.43,
v1_tc_thesis_33r,LITE,2026-07-31,713.94,1,2026-08-03,680.43,stop,-4.69,-2383,680.43,
v1_tc_thesis_33r,MU,2026-08-07,877.57,1,2026-08-11,854.22,stop,-2.66,-1370,854.22,
v1_tc_thesis_33r,ASML,2026-08-13,1847.9,1,2026-08-19,1768.73,stop,-4.28,-2277,1768.73,
v1_tc_thesis_33r,MU,2026-08-13,949.83,1,2026-08-24,891.66,stop,-6.12,-3255,891.66,
v1_tc_thesis_33s,D05_SI,2026-04-23,56.2132,1,2026-04-24,56.21319256363337,stop,-0.16,-82,56.31,
v1_tc_thesis_33s,U11_SI,2026-04-23,36.19,1,2026-04-24,35.92,stop,-0.91,-456,35.92,
v1_tc_thesis_33s,D05_SI,2026-04-24,56.1146,1,2026-04-27,56.114574272835476,stop,0.06,28,56.3,
v1_tc_thesis_33s,ASML,2026-04-23,1414.7101,1,2026-04-28,1389.72998046875,stop,-1.77,-1776,1402.66,
v1_tc_thesis_33s,WRD,2026-05-04,7.84,1,2026-05-13,7.190000057220459,stop,-8.29,-4175,7.3,
v1_tc_thesis_33s,WRD,2026-05-15,7.14,1,2026-05-18,7.150000095367432,stop,0.14,71,7.42,
v1_tc_thesis_33s,MSFT,2026-06-04,428.05,1,2026-06-09,405.62,stop,-5.24,-2678,405.62,
v1_tc_thesis_33s,WRD,2026-06-18,6.1838,2,2026-06-23,5.849999904632568,stop,-5.4,-5648,6.03,
v1_tc_thesis_33s,AXTI,2026-06-23,77.91,1,2026-06-24,76.0,stop,-2.45,-1292,76.0,
v1_tc_thesis_33s,NVDA,2026-06-11,204.87,1,2026-06-25,194.51,stop,-5.06,-5103,194.51,
v1_tc_thesis_33s,MSFT,2026-06-25,352.83,1,2026-06-26,355.51,stop,0.76,392,355.51,
v1_tc_thesis_33s,NOK,2026-06-26,13.01,1,2026-06-29,12.850000381469727,stop,-1.23,-628,13.49,
v1_tc_thesis_33s,GOOG,2026-06-11,356.56,1,2026-07-23,319.12,stop,-10.5,-10596,319.12,
v1_tc_thesis_33s,MU,2026-07-28,820.53,1,2026-07-29,833.0,stop,1.52,760,891.66,
v1_tc_thesis_33s,NVDA,2026-06-29,194.97,1,2026-07-29,190.43,stop,-2.33,-2336,190.43,
v1_tc_thesis_33s,LITE,2026-07-31,713.94,1,2026-08-03,680.43,stop,-4.69,-2383,680.43,
v1_tc_thesis_33s,MU,2026-08-07,877.57,1,2026-08-11,854.22,stop,-2.66,-1370,854.22,
v1_tc_thesis_33s,ASML,2026-08-13,1847.9,1,2026-08-19,1768.73,stop,-4.28,-2277,1768.73,
v1_tc_thesis_33s,MU,2026-08-13,949.83,1,2026-08-24,891.66,stop,-6.12,-3255,891.66,
v1_tc_thesis_50r,D05_SI,2026-04-23,56.2132,1,2026-04-24,56.21319256363337,stop,-0.16,-82,56.31,
v1_tc_thesis_50r,U11_SI,2026-04-23,36.19,1,2026-04-24,35.92,stop,-0.91,-456,35.92,
v1_tc_thesis_50r,D05_SI,2026-04-24,56.1146,1,2026-04-27,56.114574272835476,stop,0.06,28,56.3,
v1_tc_thesis_50r,ASML,2026-04-23,1414.7101,1,2026-04-28,1389.72998046875,stop,-1.77,-1776,1402.66,
v1_tc_thesis_50r,WRD,2026-05-04,7.84,1,2026-05-13,7.190000057220459,stop,-8.29,-4175,7.3,
v1_tc_thesis_50r,WRD,2026-05-15,7.14,1,2026-05-18,7.150000095367432,stop,0.14,71,7.42,
v1_tc_thesis_50r,MSFT,2026-06-04,428.05,1,2026-06-09,405.62,stop,-5.24,-2678,405.62,
v1_tc_thesis_50r,WRD,2026-06-18,6.1842,2,2026-06-23,5.849999904632568,stop,-5.4,-5634,6.03,
v1_tc_thesis_50r,AXTI,2026-06-23,77.91,1,2026-06-24,76.0,stop,-2.45,-1282,76.0,
v1_tc_thesis_50r,NVDA,2026-06-11,204.87,1,2026-06-25,194.51,stop,-5.06,-5109,194.51,
v1_tc_thesis_50r,MSFT,2026-06-25,352.83,1,2026-06-26,355.51,stop,0.76,390,355.51,
v1_tc_thesis_50r,NOK,2026-06-26,13.01,1,2026-06-29,12.850000381469727,stop,-1.23,-627,13.49,
v1_tc_thesis_50r,GOOG,2026-06-11,356.56,1,2026-07-23,319.12,stop,-10.5,-10608,319.12,
v1_tc_thesis_50r,MU,2026-07-28,820.53,1,2026-07-29,833.0,stop,1.52,764,891.66,
v1_tc_thesis_50r,NVDA,2026-06-29,194.97,1,2026-07-29,190.43,stop,-2.33,-2341,190.43,
v1_tc_thesis_50r,LITE,2026-07-31,713.94,1,2026-08-03,680.43,stop,-4.69,-2394,680.43,
v1_tc_thesis_50r,MU,2026-08-07,877.57,1,2026-08-11,854.22,stop,-2.66,-1375,854.22,
v1_tc_thesis_50r,ASML,2026-08-13,1847.9,1,2026-08-19,1768.73,stop,-4.28,-2282,1768.73,
v1_tc_thesis_50r,MU,2026-08-13,949.83,1,2026-08-24,891.66,stop,-6.12,-3263,891.66,
v1_tc_thesis_50s,D05_SI,2026-04-23,56.2132,1,2026-04-24,56.21319256363337,stop,-0.16,-82,56.31,
v1_tc_thesis_50s,U11_SI,2026-04-23,36.19,1,2026-04-24,35.92,stop,-0.91,-456,35.92,
v1_tc_thesis_50s,D05_SI,2026-04-24,56.1146,1,2026-04-27,56.114574272835476,stop,0.06,28,56.3,
v1_tc_thesis_50s,ASML,2026-04-23,1414.7101,1,2026-04-28,1389.72998046875,stop,-1.77,-1776,1402.66,
v1_tc_thesis_50s,WRD,2026-05-04,7.84,1,2026-05-13,7.190000057220459,stop,-8.29,-4175,7.3,
v1_tc_thesis_50s,WRD,2026-05-15,7.14,1,2026-05-18,7.150000095367432,stop,0.14,71,7.42,
v1_tc_thesis_50s,MSFT,2026-06-04,428.05,1,2026-06-09,405.62,stop,-5.24,-2678,405.62,
v1_tc_thesis_50s,WRD,2026-06-18,6.1842,2,2026-06-23,5.849999904632568,stop,-5.4,-5634,6.03,
v1_tc_thesis_50s,AXTI,2026-06-23,77.91,1,2026-06-24,76.0,stop,-2.45,-1282,76.0,
v1_tc_thesis_50s,NVDA,2026-06-11,204.87,1,2026-06-25,194.51,stop,-5.06,-5109,194.51,
v1_tc_thesis_50s,MSFT,2026-06-25,352.83,1,2026-06-26,355.51,stop,0.76,390,355.51,
v1_tc_thesis_50s,NOK,2026-06-26,13.01,1,2026-06-29,12.850000381469727,stop,-1.23,-627,13.49,
v1_tc_thesis_50s,GOOG,2026-06-11,356.56,1,2026-07-23,319.12,stop,-10.5,-10608,319.12,
v1_tc_thesis_50s,MU,2026-07-28,820.53,1,2026-07-29,833.0,stop,1.52,764,891.66,
v1_tc_thesis_50s,NVDA,2026-06-29,194.97,1,2026-07-29,190.43,stop,-2.33,-2341,190.43,
v1_tc_thesis_50s,LITE,2026-07-31,713.94,1,2026-08-03,680.43,stop,-4.69,-2394,680.43,
v1_tc_thesis_50s,MU,2026-08-07,877.57,1,2026-08-11,854.22,stop,-2.66,-1375,854.22,
v1_tc_thesis_50s,ASML,2026-08-13,1847.9,1,2026-08-19,1768.73,stop,-4.28,-2282,1768.73,
v1_tc_thesis_50s,MU,2026-08-13,949.83,1,2026-08-24,891.66,stop,-6.12,-3263,891.66,
v1_tc_val_100,D05_SI,2026-04-23,56.2132,1,2026-04-24,56.21319256363337,stop,-0.16,-82,56.31,
v1_tc_val_100,U11_SI,2026-04-23,36.19,1,2026-04-24,35.92,stop,-0.91,-456,35.92,
v1_tc_val_100,D05_SI,2026-04-24,56.1146,1,2026-04-27,56.114574272835476,stop,0.06,28,56.3,
v1_tc_val_100,ASML,2026-04-23,1414.7101,1,2026-04-28,1389.72998046875,stop,-1.77,-1776,1402.66,
v1_tc_val_100,WRD,2026-05-04,7.84,1,2026-05-13,7.190000057220459,stop,-8.29,-4175,7.3,
v1_tc_val_100,WRD,2026-05-15,7.14,1,2026-05-18,7.150000095367432,stop,0.14,71,7.42,
v1_tc_val_100,MSFT,2026-06-04,428.05,1,2026-06-09,405.62,stop,-5.24,-2678,405.62,
v1_tc_val_100,WRD,2026-06-18,6.1832,2,2026-06-23,5.849999904632568,stop,-5.39,-5675,6.03,
v1_tc_val_100,AXTI,2026-06-23,77.91,1,2026-06-24,76.0,stop,-2.45,-1309,76.0,
v1_tc_val_100,NVDA,2026-06-11,204.87,1,2026-06-25,194.51,stop,-5.06,-5092,194.51,
v1_tc_val_100,MSFT,2026-06-25,352.83,1,2026-06-26,355.51,stop,0.76,395,355.51,
v1_tc_val_100,SITM,2026-06-17,677.21,1,2026-06-26,633.32,stop,-6.48,-3353,633.32,
v1_tc_val_100,NOK,2026-06-26,13.01,1,2026-06-29,12.850000381469727,stop,-1.23,-631,13.49,
v1_tc_val_100,BE,2026-06-11,248.88,1,2026-07-16,216.04,stop,-13.19,-13287,216.04,
v1_tc_val_100,GOOG,2026-06-11,356.56,1,2026-07-23,319.12,stop,-10.5,-10574,319.12,
v1_tc_val_100,MU,2026-07-28,820.53,1,2026-07-29,833.0,stop,1.52,752,891.66,
v1_tc_val_100,NVDA,2026-06-29,194.97,1,2026-07-29,190.43,stop,-2.33,-2326,190.43,
v1_tc_val_100,LITE,2026-07-31,713.94,1,2026-08-03,680.43,stop,-4.69,-2360,680.43,
v1_tc_val_100,MU,2026-08-07,877.57,1,2026-08-11,854.22,stop,-2.66,-1361,854.22,
v1_tc_val_100,ASML,2026-08-13,1847.9,1,2026-08-19,1768.73,stop,-4.28,-2269,1768.73,
v1_tc_val_100,MU,2026-08-13,949.83,1,2026-08-24,891.66,stop,-6.13,-3244,891.66,
v1_tc_val_33r,D05_SI,2026-04-23,56.2132,1,2026-04-24,56.21319256363337,stop,-0.16,-82,56.31,
v1_tc_val_33r,U11_SI,2026-04-23,36.19,1,2026-04-24,35.92,stop,-0.91,-456,35.92,
v1_tc_val_33r,D05_SI,2026-04-24,56.1146,1,2026-04-27,56.114574272835476,stop,0.06,28,56.3,
v1_tc_val_33r,ASML,2026-04-23,1414.7101,1,2026-04-28,1389.72998046875,stop,-1.77,-1776,1402.66,
v1_tc_val_33r,WRD,2026-05-04,7.84,1,2026-05-13,7.190000057220459,stop,-8.29,-4175,7.3,
v1_tc_val_33r,WRD,2026-05-15,7.14,1,2026-05-18,7.150000095367432,stop,0.14,71,7.42,
v1_tc_val_33r,MSFT,2026-06-04,428.05,1,2026-06-09,405.62,stop,-5.24,-2678,405.62,
v1_tc_val_33r,WRD,2026-06-18,6.1832,2,2026-06-23,5.849999904632568,stop,-5.39,-5675,6.03,
v1_tc_val_33r,AXTI,2026-06-23,77.91,1,2026-06-24,76.0,stop,-2.45,-1309,76.0,
v1_tc_val_33r,NVDA,2026-06-11,204.87,1,2026-06-25,194.51,stop,-5.06,-5092,194.51,
v1_tc_val_33r,MSFT,2026-06-25,352.83,1,2026-06-26,355.51,stop,0.76,395,355.51,
v1_tc_val_33r,SITM,2026-06-17,677.21,1,2026-06-26,633.32,stop,-6.48,-3353,633.32,
v1_tc_val_33r,NOK,2026-06-26,13.01,1,2026-06-29,12.850000381469727,stop,-1.23,-631,13.49,
v1_tc_val_33r,BE,2026-06-11,248.88,1,2026-07-16,216.04,stop,-13.19,-13287,216.04,
v1_tc_val_33r,GOOG,2026-06-11,356.56,1,2026-07-23,319.12,stop,-10.5,-10574,319.12,
v1_tc_val_33r,MU,2026-07-28,820.53,1,2026-07-29,833.0,stop,1.52,752,891.66,
v1_tc_val_33r,NVDA,2026-06-29,194.97,1,2026-07-29,190.43,stop,-2.33,-2326,190.43,
v1_tc_val_33r,LITE,2026-07-31,713.94,1,2026-08-03,680.43,stop,-4.69,-2360,680.43,
