date,ticker,last_price,rsi_14,sma_50,sma_200,chg_pct_5d,chg_pct_1mo,signal
2026-07-09,^VIX,16.9,48.0,17.48,18.68,2.74,-21.43,CAUTION
2026-07-10,000660.KS,2212000.0,47.0,2143568.81,1075908.91,-8.78,5.28,WATCH
2026-07-10,AIXA.DE,45.27,32.8,53.06,30.25,-12.27,-17.84,CAUTION
2026-07-10,AMD,546.72,55.9,477.2,285.67,1.08,11.5,CAUTION
2026-07-10,AMZN,247.04,52.7,254.32,233.24,2.21,0.74,HOLD
2026-07-10,ASML,1804.25,51.7,1675.02,1329.57,-2.1,3.16,WATCH
2026-07-10,AVGO,401.11,54.1,405.96,360.94,8.6,1.3,CAUTION
2026-07-10,AXTI,62.55,39.7,95.18,43.12,-3.81,-31.1,CAUTION
2026-07-10,BE,257.02,45.1,282.17,168.64,-11.22,1.36,CAUTION
2026-07-10,CBRS,198.53,43.6,,,-10.28,-16.52,HOLD
2026-07-10,CL=F,72.34,39.1,88.44,74.17,5.48,-20.77,CAUTION
2026-07-10,CRWV,89.7,42.5,106.46,99.48,4.69,-12.38,CAUTION
2026-07-10,D05.SI,70.23,79.5,63.31,56.46,5.2,12.19,CAUTION
2026-07-10,DX-Y.NYB,100.61,51.9,99.64,98.92,-0.77,0.56,WATCH
2026-07-10,GC=F,4137.2,44.7,4383.13,4465.39,1.69,-4.58,CAUTION
2026-07-10,GOOG,356.24,48.2,369.66,317.4,-0.46,-1.37,CAUTION
2026-07-10,IFX.DE,73.35,40.1,73.66,47.45,-5.84,-3.05,HOLD
2026-07-10,INTC,112.54,45.0,116.5,62.06,-11.4,2.06,CAUTION
2026-07-10,LITE,785.77,45.8,887.31,554.17,-1.92,-12.24,CAUTION
2026-07-10,MSFT,384.36,47.1,404.19,441.34,0.02,-6.65,CAUTION
2026-07-10,MU,991.64,50.0,889.42,460.23,-3.92,4.48,CAUTION
2026-07-10,NOK,12.9,46.7,13.9,8.75,-0.08,-11.58,CAUTION
2026-07-10,NVDA,202.78,49.7,209.24,191.53,2.63,-2.81,CAUTION
2026-07-10,NVTS,14.18,35.9,21.03,12.48,-14.22,-42.08,CAUTION
2026-07-10,O39.SI,27.47,81.8,23.95,20.44,8.53,17.69,CAUTION
2026-07-10,PLTR,129.04,50.3,133.54,157.07,2.63,-5.44,HOLD
2026-07-10,QQQ,723.28,52.2,713.22,636.0,-0.26,1.12,WATCH
2026-07-10,SITM,648.15,47.1,692.73,437.18,-7.91,-2.43,CAUTION
2026-07-10,SNDK,1858.27,50.6,1669.97,736.16,-8.56,13.17,CAUTION
2026-07-10,SOI.PA,104.1,37.0,139.9,66.0,-10.76,-25.72,CAUTION
2026-07-10,SOXX,581.7,50.3,555.21,382.1,-3.0,1.84,WATCH
2026-07-10,SPY,751.71,57.6,739.0,690.63,0.8,1.95,WATCH
2026-07-10,TSEM,226.58,43.3,249.69,155.23,-7.69,-6.39,CAUTION
2026-07-10,TSM,436.96,50.6,422.52,346.05,-1.64,2.62,WATCH
2026-07-10,U11.SI,44.12,84.4,38.68,36.12,9.64,15.92,CAUTION
2026-07-10,WRD,5.55,37.9,6.78,8.12,-2.8,-15.4,CAUTION
2026-07-10,^TNX,4.54,57.6,4.47,4.24,2.74,0.07,WATCH
2026-07-10,^VIX,15.84,44.3,17.44,18.68,-4.52,-16.28,CAUTION
2026-07-11,000660.KS,2180000.0,46.1,2142928.81,1075748.91,-10.1,3.76,WATCH
2026-07-11,AIXA.DE,43.63,38.6,53.07,30.41,-6.17,-18.99,CAUTION
2026-07-11,AMD,557.89,57.5,481.9,287.66,7.74,17.32,CAUTION
2026-07-11,AMZN,245.34,50.9,254.03,233.33,1.1,0.47,HOLD
2026-07-11,ASML,1797.32,51.2,1683.28,1333.79,1.58,1.1,WATCH
2026-07-11,AVGO,399.97,53.7,405.98,361.25,10.96,2.15,CAUTION
2026-07-11,AXTI,57.21,37.2,94.95,43.38,1.04,-26.99,CAUTION
2026-07-11,BE,244.61,42.8,282.54,169.43,-9.7,-5.78,CAUTION
2026-07-11,CBRS,215.08,48.2,,,4.99,-5.18,HOLD
2026-07-11,CL=F,71.41,37.7,87.86,74.22,3.96,-19.04,CAUTION
2026-07-11,CRWV,88.88,41.9,106.12,99.26,8.73,-9.72,CAUTION
2026-07-11,D05.SI,70.45,80.1,63.32,56.46,5.53,12.54,CAUTION
2026-07-11,DX-Y.NYB,100.97,58.1,99.69,98.94,0.11,1.06,WATCH
2026-07-11,GC=F,4104.1,42.6,4373.25,4467.17,-0.21,-3.66,CAUTION
2026-07-11,GOOG,355.03,47.4,369.81,317.92,-0.32,-2.0,CAUTION
2026-07-11,IFX.DE,72.48,45.5,74.01,47.66,-5.07,-3.49,CAUTION
2026-07-11,INTC,109.84,43.3,117.0,62.47,-8.73,1.78,CAUTION
2026-07-11,LITE,802.01,47.5,887.52,557.35,10.12,-2.4,CAUTION
2026-07-11,MSFT,385.1,47.6,403.33,440.71,-1.38,-4.54,CAUTION
2026-07-11,MU,979.3,49.1,898.92,464.3,0.4,4.65,WATCH
2026-07-11,NOK,12.44,43.7,13.93,8.79,3.07,-10.18,CAUTION
2026-07-11,NVDA,210.96,57.0,209.07,191.47,8.28,1.33,BUY
2026-07-11,NVTS,13.47,34.5,21.0,12.51,-6.85,-41.05,CAUTION
2026-07-11,O39.SI,27.43,81.6,23.95,20.44,8.38,17.52,CAUTION
2026-07-11,PLTR,126.79,48.1,133.25,156.8,-1.94,-4.0,CAUTION
2026-07-11,QQQ,725.51,53.0,714.59,636.63,1.81,2.61,WATCH
2026-07-11,SITM,628.94,45.0,695.0,438.8,4.53,-4.64,CAUTION
2026-07-11,SNDK,1915.92,52.1,1688.24,745.23,9.79,16.36,CAUTION
2026-07-11,SOI.PA,98.0,40.7,139.72,66.33,-12.3,-21.82,CAUTION
2026-07-11,SOXX,581.34,50.2,558.07,383.66,2.65,3.46,WATCH
2026-07-11,SPY,754.95,59.6,739.91,691.09,1.37,2.69,WATCH
2026-07-11,TSEM,222.75,42.3,250.27,155.99,1.69,-2.34,CAUTION
2026-07-11,TSM,434.11,49.8,423.37,346.87,-0.01,1.68,WATCH
2026-07-11,U11.SI,44.38,87.6,38.68,36.12,10.29,16.61,CAUTION
2026-07-11,WRD,5.57,38.4,6.74,8.09,0.91,-13.91,CAUTION
2026-07-11,^TNX,4.57,60.3,4.48,4.24,2.1,0.37,WATCH
2026-07-11,^VIX,15.03,41.7,17.36,18.67,-6.93,-24.36,CAUTION
2026-07-12,005930.KS,285000.0,43.9,303340.0,181070.43,-7.92,-4.68,CAUTION
2026-07-12,AIXA.DE,43.63,36.4,53.01,30.55,-11.47,-20.7,CAUTION
2026-07-12,IFX.DE,72.48,44.2,74.32,47.85,-6.33,-5.94,CAUTION
2026-07-12,SKHYV,168.01,,,,,,HOLD
2026-07-12,SOI.PA,98.0,38.2,139.14,66.63,-16.45,-23.79,CAUTION
2026-07-13,000660.KS,1907000.0,39.7,2155073.16,1083753.09,-18.61,-11.3,CAUTION
2026-07-13,005930.KS,262500.0,39.5,304150.0,182020.08,-17.45,-18.6,CAUTION
2026-07-13,CL=F,74.38,44.5,87.21,74.27,8.5,-17.38,CAUTION
2026-07-13,D05.SI,70.75,80.9,63.58,56.57,5.74,11.88,CAUTION
2026-07-13,DX-Y.NYB,101.14,60.7,99.74,98.96,0.29,1.2,WATCH
2026-07-13,GC=F,4068.4,40.5,4363.71,4468.61,-2.09,-0.97,CAUTION
2026-07-13,O39.SI,27.39,80.7,24.06,20.5,7.45,16.55,CAUTION
2026-07-13,U11.SI,44.2,84.8,38.84,36.18,9.08,15.83,CAUTION
2026-07-14,000660.KS,1791000.0,37.4,2163797.48,1090760.07,-18.63,-21.72,CAUTION
2026-07-14,005930.KS,259500.0,39.5,304660.0,182904.84,-12.33,-23.0,CAUTION
2026-07-14,AIXA.DE,42.58,36.4,53.01,30.55,-13.6,-22.61,CAUTION
2026-07-14,AMD,534.39,53.1,485.84,289.53,-3.2,18.12,WATCH
2026-07-14,AMZN,247.31,52.9,253.72,233.47,1.29,3.91,HOLD
2026-07-14,ASML,1726.04,46.8,1689.92,1337.63,-5.43,-0.47,WATCH
2026-07-14,AVGO,384.05,48.2,405.56,361.49,2.71,3.37,CAUTION
2026-07-14,AXTI,50.46,34.2,94.53,43.61,-20.56,-40.84,CAUTION
2026-07-14,BE,233.49,40.8,281.45,170.21,-20.86,-0.32,CAUTION
2026-07-14,CBRS,204.62,45.7,,,6.57,-13.78,HOLD
2026-07-14,CL=F,79.56,53.4,87.32,74.3,16.06,-11.63,CAUTION
2026-07-14,CRWV,83.31,38.1,105.51,99.02,-3.64,-12.86,CAUTION
2026-07-14,D05.SI,70.72,80.2,63.84,56.68,3.03,11.39,CAUTION
2026-07-14,DX-Y.NYB,101.2,61.5,99.74,98.96,0.35,1.25,WATCH
2026-07-14,GC=F,4017.8,37.8,4362.7,4468.36,-3.3,-2.2,CAUTION
2026-07-14,GOOG,350.67,44.4,369.89,318.41,-3.9,-0.75,CAUTION
2026-07-14,IFX.DE,70.37,44.2,74.32,47.85,-9.06,-8.68,CAUTION
2026-07-14,INTC,103.12,39.4,117.17,62.83,-15.61,-3.66,CAUTION
2026-07-14,LITE,768.15,44.4,885.71,560.37,5.05,-9.97,CAUTION
2026-07-14,MSFT,390.99,51.0,402.68,440.13,1.1,-1.6,HOLD
2026-07-14,MU,937.0,46.2,907.3,468.15,-4.85,5.08,WATCH
2026-07-14,NOK,11.69,39.4,13.91,8.82,-6.55,-12.76,CAUTION
2026-07-14,NVDA,203.53,49.9,208.96,191.6,4.08,1.55,CAUTION
2026-07-14,NVTS,12.87,33.3,20.95,12.54,-15.5,-37.22,CAUTION
2026-07-14,O39.SI,27.38,79.6,24.17,20.56,3.95,15.48,CAUTION
2026-07-14,PLTR,130.04,51.4,133.09,156.54,-1.89,-0.13,HOLD
2026-07-14,QQQ,711.74,47.8,715.61,637.21,-1.53,2.71,CAUTION
2026-07-14,SITM,602.55,42.2,696.51,440.23,-2.1,-9.29,CAUTION
2026-07-14,SKHYV,153.51,,,,,,HOLD
2026-07-14,SNDK,1673.97,45.7,1700.44,753.06,-4.04,1.87,CAUTION
2026-07-14,SOI.PA,97.86,38.2,139.14,66.63,-16.57,-23.9,CAUTION
2026-07-14,SOXX,553.61,45.7,560.14,385.09,-4.8,2.28,CAUTION
2026-07-14,SPY,749.17,54.7,740.69,691.55,-0.28,3.54,WATCH
2026-07-14,TSEM,229.68,44.9,250.88,156.8,4.9,-1.65,CAUTION
2026-07-14,TSM,421.58,46.1,423.95,347.58,-6.69,3.38,CAUTION
2026-07-14,U11.SI,43.64,76.8,38.99,36.23,4.68,13.5,CAUTION
2026-07-14,WRD,5.74,43.0,6.7,8.06,1.95,-5.9,CAUTION
2026-07-14,^TNX,4.61,63.9,4.48,4.24,2.9,1.48,WATCH
2026-07-14,^VIX,17.16,50.1,17.37,18.67,10.21,-22.77,CAUTION
2026-07-15,000660.KS,2122000.0,46.8,2182961.78,1100329.57,2.22,-10.92,CAUTION
2026-07-15,005930.KS,278500.0,44.6,305890.0,183936.67,0.36,-18.8,CAUTION
2026-07-15,AIXA.DE,43.9,35.0,52.9,30.68,-12.24,-22.98,CAUTION
2026-07-15,AMD,548.13,55.2,489.71,291.47,6.2,12.22,CAUTION
2026-07-15,AMZN,247.49,53.1,253.37,233.6,0.61,2.48,HOLD
2026-07-15,ASML,1775.64,50.1,1696.65,1341.79,1.62,-6.52,BUY
2026-07-15,AVGO,389.11,49.9,405.01,361.75,4.94,1.08,CAUTION
2026-07-15,AXTI,57.57,39.7,94.1,43.87,-1.0,-34.83,CAUTION
2026-07-15,BE,243.4,43.3,280.65,171.08,-9.71,-2.2,CAUTION
2026-07-15,CBRS,203.81,45.5,,,15.4,-10.04,HOLD
2026-07-15,CL=F,80.19,54.5,86.79,74.37,13.84,-8.57,CAUTION
2026-07-15,CRWV,79.94,35.9,104.87,98.76,-4.3,-16.5,CAUTION
2026-07-15,D05.SI,72.96,85.4,64.17,56.81,5.59,14.48,CAUTION
2026-07-15,DX-Y.NYB,100.81,53.3,99.8,98.97,-0.33,0.95,WATCH
2026-07-15,GC=F,4041.8,40.5,4350.83,4469.81,-2.5,-1.19,CAUTION
2026-07-15,GOOG,357.33,49.6,369.4,318.96,-1.73,0.22,CAUTION
2026-07-15,IFX.DE,71.82,41.3,74.59,48.04,-6.98,-10.29,CAUTION
2026-07-15,INTC,107.76,43.2,117.44,63.22,-2.38,-7.87,CAUTION
2026-07-15,LITE,814.8,49.3,883.96,563.69,16.58,-8.41,CAUTION
2026-07-15,MSFT,384.93,47.5,402.24,439.52,-1.01,-1.39,CAUTION
2026-07-15,MU,983.12,49.7,916.62,472.26,4.77,-1.27,WATCH
2026-07-15,NOK,11.7,39.4,13.89,8.86,-1.27,-16.96,CAUTION
2026-07-15,NVDA,211.8,56.4,209.21,191.77,7.55,3.38,WATCH
2026-07-15,NVTS,13.09,34.2,20.88,12.57,-6.43,-41.06,CAUTION
2026-07-15,O39.SI,28.25,85.2,24.31,20.62,5.45,16.45,CAUTION
2026-07-15,PLTR,133.72,55.0,132.99,156.31,-0.48,2.01,BUY
2026-07-15,QQQ,719.71,50.8,716.66,637.84,1.45,0.47,HOLD
2026-07-15,SITM,623.83,45.2,697.74,441.88,5.34,-13.51,CAUTION
2026-07-15,SKHY,193.92,,,,,,HOLD
2026-07-15,SNDK,1757.82,48.1,1713.67,761.35,8.66,-6.57,WATCH
2026-07-15,SOI.PA,102.75,38.1,138.03,66.93,-13.22,-25.19,CAUTION
2026-07-15,SOXX,567.92,48.3,562.28,386.58,2.94,-3.19,WATCH
2026-07-15,SPY,751.83,56.4,741.39,692.03,0.55,2.17,WATCH
2026-07-15,TSEM,255.49,53.2,251.57,157.74,20.55,-1.1,CAUTION
2026-07-15,TSM,420.39,45.7,424.45,348.29,-2.82,-0.16,CAUTION
2026-07-15,U11.SI,44.79,84.1,39.17,36.28,3.37,14.85,CAUTION
2026-07-15,WRD,6.12,51.7,6.67,8.04,12.71,-2.7,CAUTION
2026-07-15,^TNX,4.59,60.5,4.49,4.25,1.24,2.73,WATCH
2026-07-15,^VIX,16.5,47.8,17.36,18.67,2.29,-15.12,CAUTION
2026-07-16,000660.KS,1847000.0,40.5,2190166.62,1107629.31,-15.51,-26.74,CAUTION
2026-07-16,005930.KS,257750.0,40.6,306415.0,184837.9,-7.28,-25.61,CAUTION
2026-07-16,AIXA.DE,42.26,38.2,52.76,30.82,-3.85,-28.2,CAUTION
2026-07-16,AMD,529.14,51.7,493.09,293.31,2.27,3.43,BUY
2026-07-16,AMZN,254.96,60.1,253.1,233.79,4.65,6.88,BUY
2026-07-16,ASML,1815.27,52.5,1704.41,1346.15,2.64,-2.59,BUY
2026-07-16,AVGO,394.28,51.8,404.48,362.05,1.44,3.36,HOLD
2026-07-16,AXTI,53.42,37.7,93.25,44.12,-11.14,-45.03,CAUTION
2026-07-16,BE,239.38,42.5,279.63,171.94,-5.86,-8.01,CAUTION
2026-07-16,CBRS,184.01,40.8,,,1.26,-14.01,HOLD
2026-07-16,CL=F,79.47,53.4,85.79,74.5,10.25,-1.59,CAUTION
2026-07-16,CRWV,77.12,34.2,104.04,98.51,-14.31,-23.3,CAUTION
2026-07-16,D05.SI,72.44,80.2,64.46,56.93,3.15,11.43,CAUTION
2026-07-16,DX-Y.NYB,100.52,48.4,99.89,99.0,-0.42,0.89,WATCH
2026-07-16,GC=F,4040.0,40.7,4329.9,4472.76,-2.19,-6.65,CAUTION
2026-07-16,GOOG,370.21,57.7,369.14,319.58,3.21,3.36,WATCH
2026-07-16,IFX.DE,67.31,44.1,74.81,48.23,-4.97,-16.64,CAUTION
2026-07-16,INTC,102.99,40.4,117.5,63.56,-6.58,-17.32,CAUTION
2026-07-16,LITE,752.0,43.7,880.01,566.65,6.35,-18.4,CAUTION
2026-07-16,MSFT,395.63,53.5,401.88,438.98,3.21,1.25,CAUTION
2026-07-16,MU,904.28,44.4,923.86,476.0,-4.69,-7.86,CAUTION
2026-07-16,NOK,11.25,36.9,13.85,8.89,-5.86,-23.99,CAUTION
2026-07-16,NVDA,212.5,56.9,209.5,191.95,4.11,3.56,WATCH
2026-07-16,NVTS,13.27,35.0,20.8,12.61,-0.67,-43.27,CAUTION
2026-07-16,O39.SI,28.54,86.2,24.44,20.69,4.47,15.92,CAUTION
2026-07-16,PLTR,133.76,55.0,132.78,156.08,1.16,4.51,WATCH
2026-07-16,QQQ,717.74,50.0,717.55,638.47,0.89,-0.39,HOLD
2026-07-16,SITM,612.38,43.8,698.81,443.47,0.04,-16.1,CAUTION
2026-07-16,SKHY,176.46,,,,,,HOLD
2026-07-16,SNDK,1615.0,44.5,1722.23,768.96,-6.49,-18.44,CAUTION
2026-07-16,SOI.PA,97.64,41.5,136.93,67.25,-0.53,-29.65,CAUTION
2026-07-16,SOXX,555.27,46.2,564.07,388.02,-1.2,-6.83,CAUTION
2026-07-16,SPY,754.81,58.4,742.11,692.54,1.26,2.02,WATCH
2026-07-16,TSEM,251.0,51.8,252.23,158.65,15.83,-4.53,CAUTION
2026-07-16,TSM,419.48,45.4,424.91,349.01,-4.0,-1.05,CAUTION
2026-07-16,U11.SI,43.66,68.6,39.32,36.33,-1.53,10.95,CAUTION
2026-07-16,WRD,6.18,52.9,6.64,8.01,14.87,0.16,CAUTION
2026-07-16,^TNX,4.55,55.3,4.49,4.25,-0.53,1.29,WATCH
2026-07-16,^VIX,15.67,45.0,17.31,18.67,-7.28,-11.37,CAUTION
2026-07-17,000660.KS,1842000.0,40.4,2190066.62,1107604.31,-15.74,-26.93,CAUTION
2026-07-17,005930.KS,255000.0,40.1,306360.0,184824.15,-8.27,-26.41,CAUTION
2026-07-17,AIXA.DE,40.05,35.9,52.6,30.96,-6.32,-28.76,CAUTION
2026-07-17,AMD,500.94,46.9,496.27,295.01,-8.37,-8.46,WATCH
2026-07-17,AMZN,249.89,54.2,252.66,233.94,1.15,1.57,CAUTION
2026-07-17,ASML,1784.87,50.5,1712.39,1350.34,-1.07,-5.7,BUY
2026-07-17,AVGO,374.45,45.0,403.65,362.26,-6.65,-4.8,CAUTION
2026-07-17,AXTI,45.57,34.3,92.04,44.32,-27.15,-58.85,CAUTION
2026-07-17,BE,206.73,36.6,277.99,172.62,-19.57,-24.69,CAUTION
2026-07-17,CBRS,180.46,40.0,,,-9.1,-17.23,HOLD
2026-07-17,CL=F,79.17,52.7,85.31,74.58,10.87,4.1,CAUTION
2026-07-17,CRWV,72.91,31.7,102.98,98.27,-18.72,-31.67,CAUTION
2026-07-17,D05.SI,72.1,77.0,64.74,57.05,2.34,9.24,CAUTION
2026-07-17,DX-Y.NYB,100.77,52.4,99.94,99.01,-0.2,1.24,WATCH
2026-07-17,GC=F,3992.4,38.4,4317.55,4473.35,-2.72,-7.82,CAUTION
2026-07-17,GOOG,353.81,47.2,368.63,320.12,-0.68,-3.62,CAUTION
2026-07-17,IFX.DE,64.71,38.1,74.97,48.41,-7.95,-18.38,CAUTION
2026-07-17,INTC,96.98,37.1,117.53,63.87,-13.83,-24.15,CAUTION
2026-07-17,LITE,706.23,40.2,874.61,569.38,-10.12,-26.22,CAUTION
2026-07-17,MSFT,401.1,56.3,401.65,438.45,4.36,0.34,WATCH
2026-07-17,MU,853.2,41.3,929.4,479.48,-13.96,-21.57,CAUTION
2026-07-17,NOK,10.38,32.5,13.79,8.92,-19.53,-29.96,CAUTION
2026-07-17,NVDA,207.4,52.1,209.68,192.09,2.28,-2.38,HOLD
2026-07-17,NVTS,11.76,31.5,20.71,12.63,-17.1,-50.46,CAUTION
2026-07-17,O39.SI,28.55,82.2,24.58,20.75,4.08,13.84,CAUTION
2026-07-17,PLTR,134.44,55.7,132.55,155.87,4.18,-0.2,WATCH
2026-07-17,QQQ,705.94,45.6,718.23,639.03,-2.4,-5.01,CAUTION
2026-07-17,SITM,564.59,38.8,698.81,444.83,-12.89,-23.96,CAUTION
2026-07-17,SKHY,152.31,,,,,,HOLD
2026-07-17,SNDK,1411.08,39.9,1725.33,775.53,-24.06,-33.06,CAUTION
2026-07-17,SOI.PA,90.18,39.1,135.94,67.54,-8.3,-29.9,CAUTION
2026-07-17,SOXX,530.5,42.3,565.44,389.33,-8.8,-15.59,CAUTION
2026-07-17,SPY,750.72,54.7,742.81,693.01,-0.13,-0.29,BUY
2026-07-17,TSEM,237.92,47.6,252.69,159.5,5.0,-17.06,CAUTION
2026-07-17,TSM,409.74,42.4,425.09,349.7,-6.23,-7.17,CAUTION
2026-07-17,U11.SI,42.45,57.7,39.43,36.38,-4.35,6.93,WATCH
2026-07-17,WRD,6.15,52.2,6.61,7.99,10.81,-5.09,CAUTION
2026-07-17,^TNX,4.57,57.6,4.49,4.25,0.66,2.24,WATCH
2026-07-17,^VIX,16.73,49.1,17.3,18.68,5.62,3.27,CAUTION
