policy_id,ticker,entry_date,avg_entry_price,tranches,qty,invested_units,last_close,fx_rate,stop_price,max_dd_pct
v1_tc_ext_100_b30,NOK,2026-08-03,9.36,1,18223.611779549206,170573,9.359999656677246,1.0,7.79,8.8
v1_tc_ext_100_b30,NVTS,2026-08-04,12.69,1,13449.33062597035,170672,13.890000343322754,1.0,10.74,11.3
v1_tc_ext_100_b30,O39_SI,2026-04-27,21.6,1,9194.291690635468,155506,30.299999237060547,0.7791621088981628,21.13,6.4
v1_tc_ext_100_b30,U11_SI,2026-05-08,36.56,1,5370.51705697142,154708,43.29999923706055,0.7791621088981628,36.1,7.3
v1_tc_ext_100_b30_pr,000660_KS,2026-08-07,1422000.0,1,19.00800920912404,19004,1422000.0,0.0007030865526758134,1246000.0,8.6
v1_tc_ext_100_b30_pr,AIXA_DE,2026-08-03,37.48,1,3847.370282091573,166464,40.11000061035156,1.1524720191955566,32.41,6.4
v1_tc_ext_100_b30_pr,MSFT,2026-06-30,373.02,1,353.89524392260273,132010,499.989990234375,1.0,355.51,7.0
v1_tc_ext_100_b30_pr,MU,2026-08-07,877.57,1,21.655252391709144,19004,877.5700073242188,1.0,854.22,6.4
v1_tc_ext_100_b30_pr,NOK,2026-08-03,9.36,2,19814.957991765594,185468,9.359999656677246,1.0,7.79,8.8
v1_tc_ext_100_b30_pr,NVTS,2026-08-04,12.69,1,13213.71202085849,167682,13.890000343322754,1.0,10.74,11.3
v1_tc_ext_100_b30_pr,O39_SI,2026-04-27,21.6,1,9194.291690635468,155506,30.299999237060547,0.7791621088981628,21.13,6.4
v1_tc_ext_100_b30_pr,U11_SI,2026-05-08,36.56,1,5370.51705697142,154708,43.29999923706055,0.7791621088981628,36.1,7.3
v1_tc_ext_33r,000660_KS,2026-08-07,1422000.0,1,51.97396245704654,51963,1422000.0,0.0007030865526758134,1246000.0,8.6
v1_tc_ext_33r,AIXA_DE,2026-08-03,37.48,1,1184.16003702279,51235,40.11000061035156,1.1524720191955566,32.41,6.4
v1_tc_ext_33r,MSFT,2026-06-30,379.34,2,270.754487252561,102708,499.989990234375,1.0,355.51,7.0
v1_tc_ext_33r,MU,2026-08-07,877.57,1,59.212370028961395,51963,877.5700073242188,1.0,854.22,6.4
v1_tc_ext_33r,NOK,2026-08-03,9.36,2,11025.42775483763,103198,9.359999656677246,1.0,7.79,8.8
